,mot1,mot2,P(mot2|mot1)
14698,teenage,girl,1.0
14699,tendencies,of,1.0
14700,tough,sell,0.5
14701,tough,economy,0.5
14702,transited,european,1.0
14703,transparency,fin,1.0
14704,tuscaloosa,state,1.0
14705,wish,to,0.5
14706,wish,lists,0.5
14707,able,to,1.0
14708,agencys,grant,1.0
14709,analysis,was,0.5
14710,analysis,revealed,0.5
14711,attorneys,fin,1.0
14712,ave,fin,1.0
14713,bass,rhythm,1.0
14714,beliefs,including,0.5
14715,beliefs,and,0.5
14716,birds,provide,0.5
14717,birds,peeping,0.5
14718,conveyancing,process,1.0
14719,corals,they,0.5
14720,corals,face,0.5
14721,earphone,cord,1.0
14722,eliminations,than,1.0
14723,episode,fin,1.0
14724,exhibition,space,0.5
14725,exhibition,of,0.5
14726,expansions,are,1.0
14727,factors,fin,0.2
14728,factors,can,0.2
14729,factors,to,0.2
14730,factors,and,0.2
14731,factors,dramatically,0.2
14732,fended,one,1.0
14733,flexibility,than,1.0
14734,fuels,such,1.0
14735,ghosts,and,1.0
14736,hed,called,1.0
14737,its,customers,0.01
14738,its,a,0.04
14739,its,first,0.04
14740,its,anderson,0.01
14741,its,all,0.03
14742,its,communitybased,0.01
14743,its,touring,0.01
14744,its,reputation,0.01
14745,its,product,0.01
14746,its,hard,0.01
14747,its,that,0.01
14748,its,stake,0.01
14749,its,north,0.01
14750,its,critical,0.01
14751,its,products,0.01
14752,its,recent,0.01
14753,its,largest,0.01
14754,its,fair,0.01
14755,its,rights,0.01
14756,its,slow,0.01
14757,its,funds,0.01
14758,its,small,0.01
14759,its,not,0.02
14760,its,side,0.01
14761,its,goals,0.01
14762,its,aim,0.01
14763,its,ability,0.01
14764,its,commanders,0.01
14765,its,impact,0.01
14766,its,highest,0.01
14767,its,participants,0.01
14768,its,bacause,0.01
14769,its,sequel,0.01
14770,its,bertolli,0.01
14771,its,coalburning,0.01
14772,its,number,0.01
14773,its,present,0.01
14774,its,the,0.01
14775,its,restructuring,0.01
14776,its,hopes,0.01
14777,its,fatwas,0.01
14778,its,important,0.01
14779,its,actually,0.01
14780,its,alarming,0.01
14781,its,most,0.01
14782,its,taking,0.01
14783,its,minimum,0.01
14784,its,how,0.01
14785,its,courage,0.01
14786,its,bold,0.01
14787,its,own,0.01
14788,its,fourth,0.01
14789,its,nuclear,0.01
14790,its,best,0.01
14791,its,two,0.01
14792,its,yongbyon,0.01
14793,its,pupils,0.01
14794,its,decision,0.01
14795,its,figures,0.01
14796,its,littlenumberlittlenumber,0.01
14797,its,cargo,0.01
14798,its,just,0.01
14799,its,chairman,0.01
14800,its,default,0.01
14801,its,highincome,0.01
14802,its,training,0.01
14803,its,nice,0.01
14804,its,identity,0.02
14805,its,more,0.01
14806,its,knees,0.01
14807,its,electricity,0.01
14808,its,creator,0.01
14809,its,littlenumberlittlenumberton,0.01
14810,its,bullion,0.01
14811,its,permitted,0.01
14812,its,probably,0.01
14813,its,kind,0.01
14814,its,littlenumber,0.01
14815,its,stride,0.01
14816,its,name,0.02
14817,its,open,0.01
14818,its,mailing,0.01
14819,its,members,0.01
14820,its,approach,0.01
14821,its,current,0.01
14822,its,predecessor,0.01
14823,its,support,0.01
14824,its,head,0.01
14825,its,long,0.01
14826,jr,perot,0.5
14827,jr,whom,0.5
14828,lands,fin,1.0
14829,legislation,fin,0.4
14830,legislation,to,0.2
14831,legislation,represents,0.2
14832,legislation,will,0.2
14833,lowered,the,1.0
14834,macquarie,banking,1.0
14835,mexican,silver,0.5
14836,mexican,cooking,0.5
14837,minutes,of,0.16666666666666666
14838,minutes,remove,0.08333333333333333
14839,minutes,at,0.08333333333333333
14840,minutes,fin,0.16666666666666666
14841,minutes,when,0.08333333333333333
14842,minutes,but,0.08333333333333333
14843,minutes,or,0.08333333333333333
14844,minutes,striking,0.08333333333333333
14845,minutes,shooting,0.08333333333333333
14846,minutes,to,0.08333333333333333
14847,motorbike,accident,0.5
14848,motorbike,and,0.5
14849,offer,to,0.1111111111111111
14850,offer,values,0.1111111111111111
14851,offer,fell,0.1111111111111111
14852,offer,a,0.1111111111111111
14853,offer,next,0.1111111111111111
14854,offer,superior,0.1111111111111111
14855,offer,that,0.1111111111111111
14856,offer,size,0.1111111111111111
14857,offer,free,0.1111111111111111
14858,organic,agriculture,1.0
14859,painter,boeke,1.0
14860,partly,by,0.3333333333333333
14861,partly,its,0.3333333333333333
14862,partly,because,0.3333333333333333
14863,pasquale,and,1.0
14864,pocket,fin,1.0
14865,reckons,they,1.0
14866,residents,fin,0.3333333333333333
14867,residents,are,0.16666666666666666
14868,residents,which,0.16666666666666666
14869,residents,and,0.3333333333333333
14870,runs,for,0.16666666666666666
14871,runs,the,0.3333333333333333
14872,runs,and,0.16666666666666666
14873,runs,in,0.16666666666666666
14874,runs,water,0.16666666666666666
14875,section,of,1.0
14876,self,very,1.0
14877,seton,hall,1.0
14878,shareholders,balked,0.2
14879,shareholders,and,0.2
14880,shareholders,should,0.2
14881,shareholders,at,0.2
14882,shareholders,fin,0.2
14883,sidney,taurel,1.0
14884,singing,and,1.0
14885,solo,home,1.0
14886,stood,down,0.3333333333333333
14887,stood,in,0.3333333333333333
14888,stood,out,0.3333333333333333
14889,supporting,operation,0.3333333333333333
14890,supporting,the,0.3333333333333333
14891,supporting,farright,0.3333333333333333
14892,toms,discovering,1.0
14893,unfortunate,diversion,1.0
14894,upright,in,1.0
14895,uribe,will,0.3333333333333333
14896,uribe,said,0.6666666666666666
14897,vet,fin,1.0
14898,windermere,fin,1.0
14899,abortions,fin,1.0
14900,andrew,young,0.5
14901,andrew,and,0.5
14902,angrily,to,1.0
14903,antitrust,investigation,1.0
14904,basic,flight,0.3333333333333333
14905,basic,student,0.3333333333333333
14906,basic,concepts,0.3333333333333333
14907,bekinschtein,who,1.0
14908,bestselling,album,1.0
14909,bursts,of,1.0
14910,bylsma,as,1.0
14911,carpenter,in,1.0
14912,charge,two,0.1111111111111111
14913,charge,domenech,0.1111111111111111
14914,charge,of,0.2222222222222222
14915,charge,fin,0.1111111111111111
14916,charge,will,0.1111111111111111
14917,charge,and,0.1111111111111111
14918,charge,she,0.1111111111111111
14919,charge,for,0.1111111111111111
14920,clearly,explain,0.5
14921,clearly,the,0.5
14922,conditions,of,0.1111111111111111
14923,conditions,fin,0.2222222222222222
14924,conditions,are,0.1111111111111111
14925,conditions,which,0.1111111111111111
14926,conditions,to,0.1111111111111111
14927,conditions,it,0.1111111111111111
14928,conditions,for,0.1111111111111111
14929,conditions,and,0.1111111111111111
14930,contour,along,1.0
14931,crashes,into,0.5
14932,crashes,of,0.5
14933,dark,earthsmelling,0.3333333333333333
14934,dark,knight,0.3333333333333333
14935,dark,tales,0.3333333333333333
14936,declare,your,1.0
14937,disused,airfield,1.0
14938,fipslittlenumberlittlenumber,compliant,1.0
14939,fulfil,that,1.0
14940,full,benefits,0.1111111111111111
14941,full,brunt,0.1111111111111111
14942,full,late,0.1111111111111111
14943,full,senate,0.1111111111111111
14944,full,nbc,0.1111111111111111
14945,full,time,0.1111111111111111
14946,full,control,0.1111111111111111
14947,full,fiscal,0.1111111111111111
14948,full,force,0.1111111111111111
14949,greater,under,0.2
14950,greater,assurance,0.2
14951,greater,her,0.2
14952,greater,crater,0.2
14953,greater,wedding,0.2
14954,helms,fin,1.0
14955,jayz,and,1.0
14956,jokes,fin,1.0
14957,katrina,fin,1.0
14958,knecht,and,1.0
14959,lets,go,1.0
14960,necessary,actions,0.25
14961,necessary,to,0.25
14962,necessary,documents,0.25
14963,necessary,book,0.25
14964,off,one,0.027777777777777776
14965,off,bnp,0.027777777777777776
14966,off,the,0.19444444444444445
14967,off,what,0.027777777777777776
14968,off,from,0.027777777777777776
14969,off,a,0.05555555555555555
14970,off,propofol,0.027777777777777776
14971,off,another,0.027777777777777776
14972,off,with,0.05555555555555555
14973,off,to,0.027777777777777776
14974,off,some,0.027777777777777776
14975,off,by,0.027777777777777776
14976,off,my,0.027777777777777776
14977,off,police,0.027777777777777776
14978,off,slightly,0.027777777777777776
14979,off,that,0.027777777777777776
14980,off,realising,0.027777777777777776
14981,off,starter,0.027777777777777776
14982,off,fin,0.1111111111111111
14983,off,his,0.027777777777777776
14984,off,littlenumberlittlenumber,0.027777777777777776
14985,off,$,0.027777777777777776
14986,off,balance,0.027777777777777776
14987,off,after,0.027777777777777776
14988,off,this,0.027777777777777776
14989,palate,for,1.0
14990,penthouse,in,1.0
14991,plans,to,0.5454545454545454
14992,plans,were,0.09090909090909091
14993,plans,on,0.09090909090909091
14994,plans,fin,0.09090909090909091
14995,plans,of,0.09090909090909091
14996,plans,group,0.09090909090909091
14997,presidents,arrival,0.16666666666666666
14998,presidents,ministers,0.16666666666666666
14999,presidents,leading,0.16666666666666666
15000,presidents,decision,0.16666666666666666
15001,presidents,plan,0.16666666666666666
15002,presidents,benjamin,0.16666666666666666
15003,probably,take,0.1111111111111111
15004,probably,paid,0.1111111111111111
15005,probably,still,0.1111111111111111
15006,probably,nothing,0.1111111111111111
15007,probably,those,0.1111111111111111
15008,probably,so,0.1111111111111111
15009,probably,the,0.1111111111111111
15010,probably,a,0.1111111111111111
15011,probably,by,0.1111111111111111
15012,resistance,to,0.3333333333333333
15013,resistance,movements,0.3333333333333333
15014,resistance,was,0.3333333333333333
15015,seems,to,0.3
15016,seems,genuinely,0.1
15017,seems,so,0.1
15018,seems,if,0.1
15019,seems,quite,0.1
15020,seems,but,0.1
15021,seems,like,0.2
15022,snp,westminster,1.0
15023,southampton,hampshire,1.0
15024,status,quo,0.3333333333333333
15025,status,fin,0.3333333333333333
15026,status,of,0.3333333333333333
15027,strip,or,1.0
15028,testified,at,1.0
15029,tremors,but,1.0
15030,trenchant,analysis,1.0
15031,vick,property,1.0
15032,willing,to,1.0
15033,wine,bar,0.16666666666666666
15034,wine,as,0.16666666666666666
15035,wine,was,0.16666666666666666
15036,wine,panel,0.16666666666666666
15037,wine,and,0.3333333333333333
15038,ala,july,1.0
15039,beyond,computers,0.14285714285714285
15040,beyond,music,0.14285714285714285
15041,beyond,his,0.14285714285714285
15042,beyond,doubt,0.14285714285714285
15043,beyond,the,0.2857142857142857
15044,beyond,taking,0.14285714285714285
15045,calculation,i,1.0
15046,celtic,at,1.0
15047,chinese,developers,0.14285714285714285
15048,chinese,leaders,0.14285714285714285
15049,chinese,cyberspace,0.14285714285714285
15050,chinese,development,0.14285714285714285
15051,chinese,territory,0.14285714285714285
15052,chinese,president,0.14285714285714285
15053,chinese,investment,0.14285714285714285
15054,constituency,fin,1.0
15055,custommade,smallscale,1.0
15056,dinner,for,0.3333333333333333
15057,dinner,on,0.3333333333333333
15058,dinner,location,0.3333333333333333
15059,does,it,0.0625
15060,does,not,0.4375
15061,does,the,0.0625
15062,does,to,0.0625
15063,does,everything,0.0625
15064,does,fin,0.0625
15065,does,help,0.0625
15066,does,this,0.125
15067,does,have,0.0625
15068,ear,while,1.0
15069,emissions,in,0.3333333333333333
15070,emissions,trading,0.3333333333333333
15071,emissions,will,0.3333333333333333
15072,forecasters,who,0.5
15073,forecasters,called,0.5
15074,implementation,of,1.0
15075,irlancecom,fin,1.0
15076,kilometres,an,1.0
15077,kimoon,over,1.0
15078,latest,draft,0.16666666666666666
15079,latest,fin,0.16666666666666666
15080,latest,research,0.16666666666666666
15081,latest,problem,0.16666666666666666
15082,latest,leaflet,0.16666666666666666
15083,latest,bigscreen,0.16666666666666666
15084,liberals,in,1.0
15085,lithang,horse,1.0
15086,liukin,is,1.0
15087,manner,which,1.0
15088,monday,further,0.0625
15089,monday,fin,0.125
15090,monday,yemen,0.0625
15091,monday,ended,0.0625
15092,monday,night,0.0625
15093,monday,to,0.0625
15094,monday,raising,0.0625
15095,monday,netanyahu,0.0625
15096,monday,over,0.0625
15097,monday,from,0.0625
15098,monday,the,0.0625
15099,monday,and,0.0625
15100,monday,fames,0.0625
15101,monday,with,0.0625
15102,monday,it,0.0625
15103,mozambique,come,1.0
15104,nonprofit,group,0.3333333333333333
15105,nonprofit,londonbased,0.3333333333333333
15106,nonprofit,organizations,0.3333333333333333
15107,now,fin,0.0851063829787234
15108,now,goes,0.0425531914893617
15109,now,looks,0.02127659574468085
15110,now,loosen,0.02127659574468085
15111,now,make,0.02127659574468085
15112,now,i,0.02127659574468085
15113,now,gasquet,0.02127659574468085
15114,now,likely,0.02127659574468085
15115,now,dennis,0.02127659574468085
15116,now,coxfoster,0.02127659574468085
15117,now,he,0.02127659574468085
15118,now,seen,0.02127659574468085
15119,now,as,0.02127659574468085
15120,now,an,0.02127659574468085
15121,now,says,0.02127659574468085
15122,now,beat,0.02127659574468085
15123,now,its,0.02127659574468085
15124,now,being,0.02127659574468085
15125,now,the,0.1276595744680851
15126,now,you,0.02127659574468085
15127,now,having,0.02127659574468085
15128,now,and,0.0425531914893617
15129,now,faces,0.02127659574468085
15130,now,looms,0.02127659574468085
15131,now,so,0.02127659574468085
15132,now,running,0.02127659574468085
15133,now,available,0.02127659574468085
15134,now,called,0.02127659574468085
15135,now,airlines,0.02127659574468085
15136,now,if,0.02127659574468085
15137,now,manages,0.02127659574468085
15138,now,going,0.02127659574468085
15139,now,expects,0.02127659574468085
15140,now,imagine,0.02127659574468085
15141,now,she,0.02127659574468085
15142,now,has,0.02127659574468085
15143,now,that,0.02127659574468085
15144,officially,acknowledge,1.0
15145,ohlhaber,of,1.0
15146,operating,on,0.3333333333333333
15147,operating,officer,0.3333333333333333
15148,operating,income,0.3333333333333333
15149,personality,grating,1.0
15150,poised,to,1.0
15151,politicians,fin,0.25
15152,politicians,attitudes,0.25
15153,politicians,and,0.25
15154,politicians,calling,0.25
15155,potentially,losing,1.0
15156,public,statement,0.041666666666666664
15157,public,sector,0.041666666666666664
15158,public,fin,0.08333333333333333
15159,public,museums,0.041666666666666664
15160,public,anger,0.041666666666666664
15161,public,comment,0.041666666666666664
15162,public,places,0.041666666666666664
15163,public,criticism,0.041666666666666664
15164,public,view,0.08333333333333333
15165,public,scolding,0.041666666666666664
15166,public,defenders,0.041666666666666664
15167,public,will,0.041666666666666664
15168,public,aware,0.041666666666666664
15169,public,health,0.125
15170,public,shocked,0.041666666666666664
15171,public,has,0.041666666666666664
15172,public,affairs,0.041666666666666664
15173,public,show,0.041666666666666664
15174,public,transport,0.041666666666666664
15175,public,that,0.041666666666666664
15176,rami,were,1.0
15177,republicans,fin,0.3333333333333333
15178,republicans,and,0.6666666666666666
15179,sidewalks,crowded,1.0
15180,speaker,in,0.25
15181,speaker,christine,0.25
15182,speaker,was,0.25
15183,speaker,fin,0.25
15184,stuart,and,1.0
15185,tourist,had,0.5
15186,tourist,destinations,0.5
15187,unpopular,with,1.0
15188,vampire,empire,1.0
15189,vela,fin,1.0
15190,womens,supercombined,0.3333333333333333
15191,womens,health,0.6666666666666666
15192,wonder,why,0.3333333333333333
15193,wonder,about,0.3333333333333333
15194,wonder,that,0.3333333333333333
15195,aristocratic,officer,1.0
15196,association,believes,0.2
15197,association,between,0.2
15198,association,highlighted,0.2
15199,association,fin,0.2
15200,association,of,0.2
15201,biblical,dream,1.0
15202,conducted,in,0.5
15203,conducted,similar,0.5
15204,cotswolds,which,1.0
15205,cotto,went,1.0
15206,darling,and,1.0
15207,developed,countries,0.16666666666666666
15208,developed,world,0.16666666666666666
15209,developed,assures,0.16666666666666666
15210,developed,for,0.16666666666666666
15211,developed,over,0.16666666666666666
15212,developed,by,0.16666666666666666
15213,ellis,has,0.5
15214,ellis,win,0.5
15215,emergency,medical,0.5
15216,emergency,workers,0.5
15217,erodes,the,1.0
15218,frequent,washing,0.5
15219,frequent,coffee,0.5
15220,have,an,0.010752688172043012
15221,have,charges,0.005376344086021506
15222,have,changed,0.005376344086021506
15223,have,reached,0.005376344086021506
15224,have,dropped,0.005376344086021506
15225,have,already,0.021505376344086023
15226,have,improved,0.005376344086021506
15227,have,put,0.005376344086021506
15228,have,happened,0.010752688172043012
15229,have,ignored,0.005376344086021506
15230,have,forced,0.005376344086021506
15231,have,become,0.005376344086021506
15232,have,nosedived,0.005376344086021506
15233,have,collapsed,0.005376344086021506
15234,have,led,0.005376344086021506
15235,have,headed,0.005376344086021506
15236,have,invested,0.005376344086021506
15237,have,exclusive,0.005376344086021506
15238,have,run,0.005376344086021506
15239,have,known,0.005376344086021506
15240,have,halted,0.005376344086021506
15241,have,more,0.010752688172043012
15242,have,turned,0.005376344086021506
15243,have,his,0.010752688172043012
15244,have,beach,0.005376344086021506
15245,have,paid,0.005376344086021506
15246,have,touched,0.005376344086021506
15247,have,violated,0.005376344086021506
15248,have,trouble,0.005376344086021506
15249,have,however,0.005376344086021506
15250,have,private,0.005376344086021506
15251,have,amnesia,0.005376344086021506
15252,have,preferred,0.005376344086021506
15253,have,long,0.005376344086021506
15254,have,collided,0.005376344086021506
15255,have,good,0.005376344086021506
15256,have,right,0.005376344086021506
15257,have,entered,0.005376344086021506
15258,have,two,0.005376344086021506
15259,have,needed,0.005376344086021506
15260,have,requested,0.010752688172043012
15261,have,heard,0.005376344086021506
15262,have,now,0.005376344086021506
15263,have,no,0.010752688172043012
15264,have,pummeled,0.005376344086021506
15265,have,ended,0.005376344086021506
15266,have,ever,0.005376344086021506
15267,have,four,0.005376344086021506
15268,have,retired,0.005376344086021506
15269,have,said,0.005376344086021506
15270,have,cause,0.005376344086021506
15271,have,understood,0.005376344086021506
15272,have,claimed,0.005376344086021506
15273,have,to,0.08602150537634409
15274,have,been,0.1827956989247312
15275,have,also,0.005376344086021506
15276,have,had,0.005376344086021506
15277,have,not,0.03763440860215054
15278,have,sex,0.005376344086021506
15279,have,the,0.03763440860215054
15280,have,energy,0.005376344086021506
15281,have,died,0.005376344086021506
15282,have,made,0.005376344086021506
15283,have,agreed,0.005376344086021506
15284,have,a,0.04838709677419355
15285,have,fired,0.005376344086021506
15286,have,criticized,0.005376344086021506
15287,have,stayed,0.005376344086021506
15288,have,vowed,0.005376344086021506
15289,have,found,0.005376344086021506
15290,have,exact,0.005376344086021506
15291,have,asked,0.005376344086021506
15292,have,shown,0.016129032258064516
15293,have,repeatedly,0.005376344086021506
15294,have,criticised,0.005376344086021506
15295,have,grown,0.005376344086021506
15296,have,done,0.010752688172043012
15297,have,chosen,0.005376344086021506
15298,have,hit,0.005376344086021506
15299,have,gotten,0.005376344086021506
15300,have,come,0.005376344086021506
15301,have,and,0.005376344086021506
15302,have,gone,0.005376344086021506
15303,have,one,0.005376344086021506
15304,have,extra,0.005376344086021506
15305,have,written,0.005376344086021506
15306,have,involved,0.005376344086021506
15307,have,rejected,0.005376344086021506
15308,have,allowed,0.005376344086021506
15309,have,him,0.005376344086021506
